City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
476,Kajaani,FI,2022-04-15 18:21:22,64.2273,27.7285,3.03,48,0,1.54,clear sky
477,Beyneu,KZ,2022-04-15 18:16:51,45.3167,55.2,15.78,31,72,4.41,broken clouds
478,Marfino,RU,2022-04-15 18:21:22,55.7028,37.3822,8.95,81,100,1.0,light rain
479,Kabanjahe,ID,2022-04-15 18:21:23,3.1001,98.4908,18.59,97,100,1.29,overcast clouds
480,Athens,GR,2022-04-15 18:21:23,37.9795,23.7162,18.43,46,0,3.13,clear sky
481,Rio Gallegos,AR,2022-04-15 18:21:24,-51.6226,-69.2181,12.03,76,75,10.29,broken clouds
482,Tibagi,BR,2022-04-15 18:21:24,-24.5094,-50.4136,21.71,37,0,2.29,clear sky
483,Xianyang,CN,2022-04-15 18:21:25,34.3378,108.7026,6.58,93,100,3.0,overcast clouds
484,Nizhneangarsk,RU,2022-04-15 18:21:25,55.7833,109.55,-3.45,88,100,1.98,overcast clouds
485,Oksfjord,NO,2022-04-15 18:21:26,70.2396,22.3479,3.04,87,90,3.17,overcast clouds
486,Faya,SA,2022-04-15 18:16:32,18.3851,42.4509,21.06,39,18,1.84,few clouds
487,Codrington,AU,2022-04-15 18:21:26,-38.2667,141.9667,15.95,93,100,1.34,overcast clouds
488,Turiacu,BR,2022-04-15 18:21:26,-1.6633,-45.3717,26.12,91,94,2.27,light rain
489,Carlsbad,US,2022-04-15 18:19:31,33.1581,-117.3506,23.1,59,0,3.09,clear sky
490,Fortuna,US,2022-04-15 18:18:42,40.5982,-124.1573,11.07,75,0,1.34,clear sky
491,Najran,SA,2022-04-15 18:16:50,17.4924,44.1277,29.36,15,20,1.3,few clouds
492,Seryshevo,RU,2022-04-15 18:21:27,51.0933,128.3786,2.0,84,79,5.78,broken clouds
493,Veraval,IN,2022-04-15 18:19:22,20.9,70.3667,26.7,74,0,3.89,clear sky
494,Visnes,NO,2022-04-15 18:21:28,59.3556,5.2242,8.03,71,45,1.54,scattered clouds
495,Tucurui,BR,2022-04-15 18:21:28,-3.7661,-49.6725,29.99,68,65,1.73,broken clouds
496,Yishui,CN,2022-04-15 18:21:29,35.7847,118.6281,7.6,27,100,1.52,overcast clouds
497,Usinsk,RU,2022-04-15 18:21:29,65.9939,57.5281,-4.63,90,100,5.24,overcast clouds
498,Jalgaon,IN,2022-04-15 18:21:30,21.0167,75.5667,32.34,17,0,5.05,clear sky
499,Haigerloch,DE,2022-04-15 18:21:30,48.3661,8.8036,15.53,63,100,2.61,overcast clouds
500,Neka,IR,2022-04-15 18:21:30,36.6508,53.299,12.73,82,100,2.06,overcast clouds
501,Sur,OM,2022-04-15 18:21:31,22.5667,59.5289,32.16,37,20,4.5,few clouds
502,Apache Junction,US,2022-04-15 18:20:29,33.4151,-111.5496,28.13,9,0,2.57,clear sky
503,Ilo,PE,2022-04-15 18:21:31,-17.6394,-71.3375,21.48,73,0,5.14,clear sky
504,Mon,IN,2022-04-15 18:21:32,26.75,95.1,18.88,82,51,1.36,broken clouds
505,Sault Sainte Marie,CA,2022-04-15 18:19:33,46.5168,-84.3333,2.31,85,100,5.66,overcast clouds
506,Xifeng,CN,2022-04-15 18:22:32,42.7372,124.7222,6.77,31,0,3.97,clear sky
507,Catuday,PH,2022-04-15 18:22:33,16.2923,119.8062,26.62,68,83,3.86,broken clouds
508,Russell,US,2022-04-15 18:22:33,32.3502,-85.1999,27.17,31,0,1.54,clear sky
509,Lira,UG,2022-04-15 18:22:33,2.235,32.9097,17.41,96,99,2.57,light rain
510,Ginda,IN,2022-04-15 18:22:34,30.6945,78.4932,10.99,67,94,3.64,overcast clouds
511,Grand-Santi,GF,2022-04-15 18:22:34,4.25,-54.3833,27.49,79,100,1.76,overcast clouds
512,Zeya,RU,2022-04-15 18:22:35,53.75,127.2667,-2.77,86,99,2.04,overcast clouds
513,Buala,SB,2022-04-15 18:22:35,-8.145,159.5921,24.98,88,100,0.87,light rain
514,Gimli,CA,2022-04-15 18:22:35,50.6336,-96.9907,-7.99,62,100,8.23,overcast clouds
515,Mao,ES,2022-04-15 18:22:36,39.8885,4.2658,14.31,82,20,4.63,few clouds
516,Novyy Urengoy,RU,2022-04-15 18:22:36,66.0833,76.6333,-4.4,93,100,3.44,overcast clouds
517,Pamanukan,ID,2022-04-15 18:22:36,-6.2842,107.8106,25.0,91,55,2.14,broken clouds
518,Kyabe,TD,2022-04-15 18:22:37,9.4515,18.9449,34.15,26,88,2.55,overcast clouds
519,Shugurovo,RU,2022-04-15 18:22:37,54.5083,52.1326,2.25,97,100,6.41,overcast clouds
520,Christchurch,NZ,2022-04-15 18:21:58,-43.5333,172.6333,10.53,90,18,2.06,few clouds
521,Tongzi,CN,2022-04-15 18:22:38,28.7829,105.0877,10.74,94,100,4.39,overcast clouds
522,Antalaha,MG,2022-04-15 18:22:38,-14.9003,50.2788,25.34,85,89,3.73,light rain
523,Salym,RU,2022-04-15 18:22:39,60.0625,71.4789,7.75,88,100,3.91,overcast clouds
524,Katsuura,JP,2022-04-15 18:22:39,35.1333,140.3,10.35,89,100,11.6,overcast clouds
525,Mayo,US,2022-04-15 18:22:40,38.8876,-76.5119,23.15,27,0,6.17,clear sky
526,Birjand,IR,2022-04-15 18:20:13,32.8663,59.2211,25.26,12,75,9.26,broken clouds
527,Ruse,BG,2022-04-15 18:22:40,43.8564,25.9708,15.85,50,18,1.17,few clouds
528,Indian Head,US,2022-04-15 18:22:40,38.6001,-77.1622,23.36,21,0,4.12,clear sky
529,Minggang,CN,2022-04-15 18:22:41,32.4586,114.0486,10.26,50,100,3.71,overcast clouds
530,Taltal,CL,2022-04-15 18:22:41,-25.4,-70.4833,18.25,68,2,2.88,clear sky
531,Great Yarmouth,GB,2022-04-15 18:22:42,52.6083,1.7305,12.26,88,80,4.84,broken clouds
532,Tyukalinsk,RU,2022-04-15 18:21:17,55.8732,72.1967,13.4,39,70,5.88,broken clouds
533,Vila,PT,2022-04-15 18:22:42,42.0304,-8.1588,17.06,55,53,1.71,broken clouds
534,Dunmore Town,BS,2022-04-15 18:22:42,25.5,-76.65,24.2,78,100,3.35,overcast clouds
535,Stepnyak,KZ,2022-04-15 18:22:43,52.8339,70.7803,14.2,35,75,4.42,broken clouds
536,Malaya Purga,RU,2022-04-15 18:22:43,56.5567,53.0043,4.17,96,100,3.34,overcast clouds
537,Port Shepstone,ZA,2022-04-15 18:22:44,-30.7414,30.455,18.36,78,98,9.61,light rain
538,Palma Del Rio,ES,2022-04-15 18:22:44,37.7002,-5.2812,26.18,48,9,1.48,clear sky
539,Jhajjar,IN,2022-04-15 18:22:44,28.6063,76.6565,29.06,12,9,2.48,clear sky
540,Kosh-Agach,RU,2022-04-15 18:22:45,50.0,88.6667,-2.17,38,2,0.86,clear sky
541,La Orilla,MX,2022-04-15 18:22:45,17.9833,-102.2333,29.6,43,95,3.82,overcast clouds
542,Bathsheba,BB,2022-04-15 18:22:46,13.2167,-59.5167,29.34,65,40,9.26,scattered clouds
543,Ronne,DK,2022-04-15 18:22:46,55.1009,14.7066,4.95,70,42,7.72,scattered clouds
544,Saint-Augustin,CA,2022-04-15 18:22:47,51.226,-58.6502,0.59,98,90,2.62,overcast clouds
545,Filingue,NE,2022-04-15 18:22:47,14.3521,3.3168,37.5,9,97,3.49,overcast clouds
546,Le Moule,GP,2022-04-15 18:22:47,16.3332,-61.3473,30.02,100,9,5.36,clear sky
547,Viedma,AR,2022-04-15 18:20:27,-40.8135,-62.9967,23.24,29,0,9.22,clear sky
548,Jarocin,PL,2022-04-15 18:22:48,51.9727,17.5026,7.47,91,100,6.16,light rain
549,Leh,IN,2022-04-15 18:22:48,34.1667,77.5833,3.52,44,83,2.81,broken clouds
550,Kassala,SD,2022-04-15 18:22:49,15.451,36.4,36.44,19,80,3.52,broken clouds
551,Jambi,ID,2022-04-15 18:22:49,-1.6,103.6167,23.92,98,100,1.03,overcast clouds
552,Sobolevo,RU,2022-04-15 18:22:49,54.4299,31.8996,7.2,97,100,3.89,light rain
553,Excelsior Springs,US,2022-04-15 18:23:50,39.3392,-94.2261,19.35,38,0,4.63,clear sky
554,Komatipoort,ZA,2022-04-15 18:23:50,-25.4332,31.9548,26.13,77,39,4.99,scattered clouds
555,Kalmunai,LK,2022-04-15 18:23:51,7.4167,81.8167,26.84,87,7,5.14,clear sky
556,Galbshtadt,RU,2022-04-15 18:23:51,53.2264,78.9845,11.04,43,2,3.69,clear sky
557,Bystryy Istok,RU,2022-04-15 18:23:51,52.371,84.3873,9.72,43,3,1.01,clear sky
558,Port-Cartier,CA,2022-04-15 18:23:52,50.0334,-66.8654,2.08,100,100,1.86,overcast clouds
559,Sao Paulo De Olivenca,BR,2022-04-15 18:23:52,-3.3783,-68.8725,28.28,83,89,0.22,overcast clouds
560,Huarmey,PE,2022-04-15 18:23:53,-10.0681,-78.1522,22.88,70,13,6.03,few clouds
561,Sumbe,AO,2022-04-15 18:23:53,-11.2061,13.8437,25.69,87,95,2.44,overcast clouds
562,Glendive,US,2022-04-15 18:23:53,47.1053,-104.7125,-4.17,77,20,6.69,few clouds
563,Labuhan,ID,2022-04-15 18:23:54,-6.8844,112.2051,26.35,82,86,1.89,overcast clouds
564,Pochutla,MX,2022-04-15 18:23:54,15.7432,-96.4661,33.23,41,33,4.39,scattered clouds
565,Alamosa,US,2022-04-15 18:23:54,37.4695,-105.87,13.99,15,0,4.12,clear sky
566,Plymouth,US,2022-04-15 18:19:07,41.8334,-70.8328,20.12,24,0,8.75,clear sky
567,Acajutla,SV,2022-04-15 18:23:55,13.5928,-89.8275,30.77,58,79,4.16,broken clouds
568,Pangkalanbuun,ID,2022-04-15 18:23:55,-2.6833,111.6167,24.17,98,100,0.31,overcast clouds
569,Alice Springs,AU,2022-04-15 18:23:56,-23.7,133.8833,20.75,32,10,2.06,clear sky
570,Yurkivka,UA,2022-04-15 18:23:56,49.0126,31.1013,13.19,54,82,3.55,broken clouds
571,Pontianak,ID,2022-04-15 18:23:57,-0.0333,109.3333,24.99,100,100,1.03,overcast clouds
572,Ixtapa,MX,2022-04-15 18:23:57,20.7,-105.2,25.57,65,75,3.09,broken clouds
573,Dingzhou,CN,2022-04-15 18:23:57,38.5131,114.9956,5.06,32,83,3.19,broken clouds
574,Mancio Lima,BR,2022-04-15 18:23:58,-7.6142,-72.8958,26.04,94,100,4.12,overcast clouds
575,Dedza,MW,2022-04-15 18:23:58,-14.3779,34.3332,15.65,94,22,0.93,few clouds
576,Saint-Francois,FR,2022-04-15 18:23:58,46.4154,3.9054,18.69,52,0,3.6,clear sky
577,Mahanoro,MG,2022-04-15 18:23:59,-19.9,48.8,23.85,91,6,1.08,moderate rain
578,Noyabrsk,RU,2022-04-15 18:23:59,63.1994,75.4507,2.7,100,100,4.29,light rain
579,Aksay,RU,2022-04-15 18:24:00,47.26,39.87,13.47,75,65,3.58,broken clouds
580,Netrakona,BD,2022-04-15 18:24:01,24.8833,90.7167,26.4,86,13,4.47,few clouds
581,Puerto Escondido,MX,2022-04-15 18:24:01,15.85,-97.0667,30.46,70,0,4.63,clear sky
582,Duvan,RU,2022-04-15 18:24:01,55.695,57.9024,5.38,94,81,5.95,light rain
583,Jasdan,IN,2022-04-15 18:24:02,22.0333,71.2,29.35,40,0,6.06,clear sky
584,Synya,RU,2022-04-15 18:24:02,65.3718,58.0387,-4.37,91,100,3.61,overcast clouds
585,San Quintin,MX,2022-04-15 18:24:03,30.4833,-115.95,17.72,61,85,7.43,overcast clouds
586,Visconde Do Rio Branco,BR,2022-04-15 18:24:03,-21.0103,-42.8406,24.9,10,80,3.9,broken clouds
587,Nanyang,CN,2022-04-15 18:24:03,32.9947,112.5328,9.94,58,99,2.15,overcast clouds
588,Luang Prabang,LA,2022-04-15 18:24:04,19.8856,102.1347,25.61,53,61,0.81,broken clouds
589,Tefe,BR,2022-04-15 18:24:04,-3.3542,-64.7114,30.06,74,75,2.06,broken clouds
590,Turmalina,BR,2022-04-15 18:24:05,-17.2856,-42.73,29.79,49,9,1.68,light rain
591,Okhotsk,RU,2022-04-15 18:24:05,59.3833,143.3,-13.13,93,56,2.67,broken clouds
592,Sioux Lookout,CA,2022-04-15 18:24:05,50.1001,-91.917,-7.96,67,100,6.69,overcast clouds
593,Kamiiso,JP,2022-04-15 18:24:06,41.8167,140.65,2.34,90,94,1.04,overcast clouds
594,Olafsvik,IS,2022-04-15 18:24:06,64.8945,-23.7142,7.77,87,100,12.26,light rain
595,Kharp,RU,2022-04-15 18:24:06,66.8014,65.8081,-8.09,91,87,3.23,overcast clouds
596,Dan Khun Thot,TH,2022-04-15 18:24:07,15.2085,101.7714,29.98,33,6,2.07,light rain
597,Olutanga,PH,2022-04-15 18:24:07,7.3106,122.8464,27.27,77,84,2.59,broken clouds
598,Siguiri,GN,2022-04-15 18:24:08,11.6667,-9.5,39.5,13,23,2.16,few clouds
599,Sinjar,IQ,2022-04-15 18:25:08,36.3209,41.8754,16.33,30,89,4.0,overcast clouds
600,Taywarah,AF,2022-04-15 18:25:08,33.35,64.4167,11.81,21,1,2.56,clear sky
601,Bilma,NE,2022-04-15 18:25:09,18.6853,12.9164,35.55,7,76,4.54,broken clouds
602,Lindas,NO,2022-04-15 18:25:09,60.7381,5.16,9.87,86,96,1.59,overcast clouds
603,Edd,ER,2022-04-15 18:25:10,13.9297,41.6925,31.04,45,7,2.7,clear sky
604,Tambura,SS,2022-04-15 18:25:10,5.6,27.4667,21.27,89,100,1.38,overcast clouds
605,Yeppoon,AU,2022-04-15 18:25:11,-23.1333,150.7333,18.88,79,0,5.49,clear sky
606,Oxford,GB,2022-04-15 18:25:11,51.7522,-1.256,19.09,52,0,4.12,clear sky
607,Epe,NG,2022-04-15 18:25:11,6.5841,3.9834,28.03,76,61,3.1,broken clouds
608,Port Moresby,PG,2022-04-15 18:25:12,-9.4431,147.1797,25.04,88,93,1.46,overcast clouds
609,La Cruz,MX,2022-04-15 18:25:12,23.9167,-106.9,28.19,38,56,3.37,broken clouds
610,Bereda,ES,2022-04-15 18:25:12,43.2686,-7.5406,19.12,81,0,2.28,clear sky
611,Aykhal,RU,2022-04-15 18:25:13,66.0,111.5,-21.03,100,100,1.62,overcast clouds
612,Barra,BR,2022-04-15 18:25:13,-11.0894,-43.1417,31.37,48,33,0.76,scattered clouds
613,Bitung,ID,2022-04-15 18:25:14,1.4451,125.1824,25.47,87,92,2.72,overcast clouds
614,Gamba,GA,2022-04-15 18:25:14,-2.65,10.0,25.78,86,99,1.56,light rain
615,Belaya Glina,RU,2022-04-15 18:25:15,46.07,40.86,8.89,93,54,3.62,broken clouds
616,Talcahuano,CL,2022-04-15 18:25:15,-36.7167,-73.1167,12.72,78,82,2.1,broken clouds
617,Atagay,RU,2022-04-15 18:25:15,55.1033,99.3875,1.35,87,90,1.45,overcast clouds
618,Taoudenni,ML,2022-04-15 18:25:16,22.6783,-3.9836,31.39,10,0,6.01,clear sky
619,Bud,US,2022-04-15 18:25:16,39.447,-86.1758,21.01,24,55,7.73,broken clouds
620,Nekhayevskiy,RU,2022-04-15 18:25:17,50.4106,41.7561,9.27,65,33,2.02,scattered clouds
621,Yenagoa,NG,2022-04-15 18:25:17,4.9247,6.2642,27.51,76,69,2.96,light rain
622,Singapore,SG,2022-04-15 18:20:44,1.2897,103.8501,27.97,80,75,1.54,broken clouds
623,Boca Do Acre,BR,2022-04-15 18:25:18,-8.7522,-67.3978,26.81,76,100,1.23,overcast clouds
624,Alugan,PH,2022-04-15 18:25:18,12.2188,125.4808,25.89,80,24,1.97,few clouds
625,Coquimbo,CL,2022-04-15 18:25:19,-29.9533,-71.3436,16.38,69,38,3.79,scattered clouds
626,Dudinka,RU,2022-04-15 18:25:19,69.4058,86.1778,-5.23,91,86,5.22,overcast clouds
627,Beatrice,US,2022-04-15 18:24:21,40.2681,-96.747,10.1,31,0,6.69,clear sky
628,Pevek,RU,2022-04-15 18:25:20,69.7008,170.3133,-14.79,93,35,0.84,scattered clouds
629,Warwick,US,2022-04-15 18:25:21,41.7001,-71.4162,20.08,23,40,5.14,scattered clouds
630,Mecca,SA,2022-04-15 18:21:49,21.4267,39.8261,29.13,33,3,2.58,clear sky
631,Dosso,NE,2022-04-15 18:25:21,13.049,3.1937,29.06,51,87,8.82,overcast clouds
632,Mudgee,AU,2022-04-15 18:25:22,-32.5943,149.5871,9.32,93,82,0.0,broken clouds
633,Maxixe,MZ,2022-04-15 18:25:22,-23.8597,35.3472,25.96,86,76,4.79,broken clouds
634,Villaviciosa,ES,2022-04-15 18:25:22,43.4813,-5.4357,15.34,88,0,2.09,clear sky
635,Barrhead,GB,2022-04-15 18:25:23,55.7992,-4.3929,13.9,76,100,4.12,overcast clouds
636,Akyab,MM,2022-04-15 18:25:23,20.15,92.9,27.93,83,15,2.23,few clouds
637,Honningsvag,NO,2022-04-15 18:25:24,70.9821,25.9704,2.86,87,100,10.8,light rain
638,Pouebo,NC,2022-04-15 18:25:24,-20.4,164.5667,22.2,85,72,1.89,broken clouds
639,Tromso,NO,2022-04-15 18:25:24,69.6496,18.957,3.01,70,20,2.57,few clouds
640,Gladstone,AU,2022-04-15 18:25:25,-23.85,151.25,19.96,68,0,3.6,clear sky
641,Ilebo,CD,2022-04-15 18:25:25,-4.3167,20.5833,22.18,97,99,0.66,overcast clouds
642,Prince Rupert,CA,2022-04-15 18:25:23,54.3161,-130.3201,7.05,33,0,2.57,clear sky
643,Xucheng,CN,2022-04-15 18:25:26,20.35,110.1288,22.86,92,24,7.56,few clouds
644,Nalut,LY,2022-04-15 18:25:26,30.3333,10.85,21.67,21,1,3.25,clear sky
645,Menongue,AO,2022-04-15 18:25:26,-14.6585,17.691,18.3,88,84,1.68,light rain
646,Okotoks,CA,2022-04-15 18:21:55,50.7289,-113.9828,-3.18,75,100,1.4,overcast clouds
647,Twentynine Palms,US,2022-04-15 18:26:27,34.1356,-116.0542,22.76,26,1,0.89,clear sky
648,Pueblo,US,2022-04-15 18:21:28,38.2545,-104.6091,21.97,13,0,12.35,clear sky
649,Ferme-Neuve,CA,2022-04-15 18:26:27,46.7001,-75.4493,8.43,58,89,6.74,overcast clouds
650,Karaman,TR,2022-04-15 18:26:28,37.0833,33.25,9.43,51,3,4.4,clear sky
651,Zorritos,PE,2022-04-15 18:26:28,-3.6805,-80.6782,28.16,72,52,6.06,broken clouds
652,Luanshya,ZM,2022-04-15 18:26:29,-13.1367,28.4166,19.5,93,84,2.08,broken clouds
653,Creel,MX,2022-04-15 18:26:29,27.75,-107.6333,20.97,10,92,6.2,overcast clouds
654,Ulaangom,MN,2022-04-15 18:26:29,49.9811,92.0667,1.41,40,1,0.5,clear sky
655,Grand Baie,MU,2022-04-15 18:26:30,-20.0182,57.5802,24.26,87,11,2.68,light rain
656,Belyy Yar,RU,2022-04-15 18:26:30,53.6039,91.3903,0.94,44,77,1.0,broken clouds
657,Rodino,RU,2022-04-15 18:26:31,52.5,80.25,10.94,40,1,4.54,clear sky
658,Mirnyy,RU,2022-04-15 18:26:31,62.5353,113.9611,-16.99,98,25,1.86,scattered clouds
659,Nhulunbuy,AU,2022-04-15 18:26:31,-12.2333,136.7667,26.34,89,40,3.6,scattered clouds
660,Palembang,ID,2022-04-15 18:26:32,-2.9167,104.7458,25.05,100,40,1.03,mist
661,Tocopilla,CL,2022-04-15 18:26:32,-22.092,-70.1979,19.72,63,8,3.74,clear sky
662,Umba,RU,2022-04-15 18:26:33,66.6871,34.3429,-3.41,89,43,2.7,scattered clouds
663,Osorno,CL,2022-04-15 18:23:55,-40.5667,-73.15,17.82,56,66,1.63,broken clouds
664,Mildura,AU,2022-04-15 18:26:33,-34.2,142.15,15.98,63,6,0.0,clear sky
665,Taraz,KZ,2022-04-15 18:26:34,42.9,71.3667,15.23,63,7,3.0,clear sky
666,Paamiut,GL,2022-04-15 18:26:34,61.994,-49.6678,-4.0,69,25,6.86,scattered clouds
667,Touros,BR,2022-04-15 18:26:34,-5.1989,-35.4608,30.12,64,58,4.94,broken clouds
668,Zhangjiakou,CN,2022-04-15 18:26:35,40.81,114.8794,5.89,19,0,2.38,clear sky
669,Kizilskoye,RU,2022-04-15 18:26:35,52.7255,58.8937,9.28,61,7,6.69,clear sky
670,Abnub,EG,2022-04-15 18:26:36,27.2696,31.1511,26.4,12,2,5.1,clear sky
671,Porto Santo,PT,2022-04-15 18:26:36,33.072,-16.3415,18.21,72,20,6.17,few clouds
672,Sinnamary,GF,2022-04-15 18:26:37,5.3833,-52.95,27.95,71,87,4.96,overcast clouds
673,Jardim,BR,2022-04-15 18:26:37,-21.4803,-56.1381,27.71,33,0,1.43,clear sky
674,Yerbogachen,RU,2022-04-15 18:26:38,61.2767,108.0108,-10.15,95,100,0.27,overcast clouds
675,Khani,GE,2022-04-15 18:26:38,41.9563,42.9566,4.76,93,84,1.41,broken clouds
676,Umea,SE,2022-04-15 18:26:38,63.8284,20.2597,0.96,80,0,1.03,clear sky
677,La Seyne-Sur-Mer,FR,2022-04-15 18:26:39,43.0982,5.8847,22.16,40,40,2.24,scattered clouds
678,Acevedo,CO,2022-04-15 18:26:39,1.8361,-75.855,22.84,83,89,1.71,overcast clouds
679,Villa Carlos Paz,AR,2022-04-15 18:26:40,-31.4241,-64.4978,21.88,24,6,4.47,clear sky
680,Dustlik,UZ,2022-04-15 18:26:40,40.5247,68.0358,22.05,34,17,1.74,few clouds
681,Abonnema,NG,2022-04-15 18:26:41,4.7084,6.7931,27.96,75,88,4.43,moderate rain
682,Namwala,ZM,2022-04-15 18:26:41,-15.7504,26.4384,24.02,64,100,1.28,overcast clouds
683,Nacala,MZ,2022-04-15 18:26:41,-14.5428,40.6728,25.14,86,10,2.46,clear sky
684,Kalianget,ID,2022-04-15 18:26:42,-7.05,113.9333,27.36,80,77,0.77,broken clouds
685,Ibra,OM,2022-04-15 18:26:42,22.6906,58.5334,29.7,24,89,4.27,overcast clouds
686,Sulangan,PH,2022-04-15 18:26:43,11.1373,123.7228,27.8,73,36,2.79,scattered clouds
687,Modasa,IN,2022-04-15 18:26:43,23.4667,73.3,29.63,29,0,3.84,clear sky
688,Omsukchan,RU,2022-04-15 18:26:43,62.5333,155.8,-18.69,100,98,1.68,overcast clouds
689,Peniche,PT,2022-04-15 18:26:44,39.3558,-9.3811,18.39,79,56,6.15,broken clouds
690,Naryan-Mar,RU,2022-04-15 18:26:44,67.6713,53.087,-7.9,98,64,2.53,broken clouds
691,Karratha,AU,2022-04-15 18:27:45,-20.7377,116.8463,28.79,72,42,1.47,scattered clouds
692,Vilhena,BR,2022-04-15 18:25:58,-12.7406,-60.1458,27.12,69,75,3.09,broken clouds
693,Harer,ET,2022-04-15 18:27:45,9.3094,42.1258,17.88,80,96,2.24,moderate rain
694,Hobyo,SO,2022-04-15 18:27:45,5.3505,48.5268,28.57,69,81,5.78,broken clouds
695,Kloulklubed,PW,2022-04-15 18:27:46,7.0419,134.2556,25.28,78,100,2.81,overcast clouds
696,Giyon,ET,2022-04-15 18:27:46,8.5333,37.9833,17.52,73,100,1.39,light rain
697,Cabedelo,BR,2022-04-15 18:26:29,-6.9811,-34.8339,29.37,67,26,3.86,scattered clouds
698,Pavilosta,LV,2022-04-15 18:27:47,56.8879,21.1859,3.95,79,28,7.8,scattered clouds
699,Togur,RU,2022-04-15 18:27:47,58.3631,82.8265,2.54,100,100,2.0,overcast clouds
700,Ouallam,NE,2022-04-15 18:27:47,14.3188,2.0866,38.21,13,44,4.8,scattered clouds
701,Sarankhola,BD,2022-04-15 18:27:48,22.3082,89.7897,26.9,88,37,4.88,scattered clouds
702,Wenceslau Braz,BR,2022-04-15 18:27:48,-23.8739,-49.8028,21.24,43,2,0.19,clear sky
703,Praia,CV,2022-04-15 18:27:49,14.9215,-23.5087,24.3,60,20,8.23,few clouds
704,Manturovo,RU,2022-04-15 18:27:49,58.3353,44.7619,-2.65,93,68,1.62,broken clouds
705,Sehithwa,BW,2022-04-15 18:27:50,-20.4667,22.7167,25.38,40,53,2.95,broken clouds
706,Maine-Soroa,NE,2022-04-15 18:27:50,13.2114,12.0241,34.33,20,96,0.94,overcast clouds
707,Awbari,LY,2022-04-15 18:27:50,26.5921,12.7805,27.51,15,0,5.49,clear sky
708,Xai-Xai,MZ,2022-04-15 18:27:51,-25.0519,33.6442,22.85,94,72,1.98,heavy intensity rain
709,Miandrivazo,MG,2022-04-15 18:27:51,-19.5167,45.4667,28.33,61,8,1.04,clear sky
710,Cameta,BR,2022-04-15 18:27:52,-2.2444,-49.4958,28.04,79,91,3.26,light rain
711,Oktyabrskoye,RU,2022-04-15 18:27:52,43.0645,44.7417,10.08,71,98,3.0,overcast clouds
712,Nanortalik,GL,2022-04-15 18:27:52,60.1432,-45.2371,-2.81,67,99,3.63,overcast clouds
713,San Carlos Del Zulia,VE,2022-04-15 18:27:53,9.0,-71.9135,34.6,45,98,2.23,overcast clouds
714,Chapada Dos Guimaraes,BR,2022-04-15 18:27:53,-15.4606,-55.7497,22.81,73,95,1.77,overcast clouds
715,Maroantsetra,MG,2022-04-15 18:27:54,-15.4333,49.7333,25.25,88,42,2.69,light rain
716,Tamiahua,MX,2022-04-15 18:27:54,21.2667,-97.45,31.13,60,80,4.48,broken clouds
717,Barranca,PE,2022-04-15 18:27:54,-10.75,-77.7667,21.61,70,47,5.86,scattered clouds
