City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Santa Marta,CO,2022-04-15 11:09:52,11.2408,-74.199,81.9,71,98,5.99
281,Nouadhibou,MR,2022-04-15 11:09:52,20.931,-17.0347,65.59,76,0,11.3
282,Lucapa,AO,2022-04-15 11:09:53,-8.4192,20.7447,77.83,69,100,3.56
283,Nemuro,JP,2022-04-15 11:09:53,43.3236,145.575,33.98,91,100,12.06
284,Valleyview,CA,2022-04-15 11:05:13,55.0667,-117.2859,23.79,63,100,4.29
285,Nyurba,RU,2022-04-15 11:09:54,63.2842,118.3319,25.57,91,100,12.39
286,Bengkulu,ID,2022-04-15 11:09:54,-3.8004,102.2655,79.95,80,62,1.16
287,Da Nang,VN,2022-04-15 11:08:54,16.0678,108.2208,82.38,83,40,9.22
288,Gazli,UZ,2022-04-15 11:09:54,40.1333,63.45,92.28,10,43,3.47
289,Hervey Bay,AU,2022-04-15 11:09:55,-25.2986,152.8535,71.51,70,2,16.78
290,Beringovskiy,RU,2022-04-15 11:09:55,63.05,179.3167,32.34,98,100,19.62
291,Tazovskiy,RU,2022-04-15 11:09:56,67.4667,78.7,27.68,84,46,16.91
292,San Andres,CO,2022-04-15 11:09:56,12.5847,-81.7006,80.62,74,40,12.66
293,Lompoc,US,2022-04-15 11:09:56,34.6391,-120.4579,50.72,88,100,25.01
294,Huilong,CN,2022-04-15 11:09:57,31.8111,121.655,56.93,71,100,15.03
295,Amapa,BR,2022-04-15 11:09:57,1.0,-52.0,73.42,98,100,2.68
296,Jijiga,ET,2022-04-15 11:09:58,9.35,42.8,76.08,50,84,11.3
297,Kaiyuan,CN,2022-04-15 11:09:58,23.6977,103.3037,81.03,35,60,11.65
298,Fatehabad,IN,2022-04-15 11:09:58,29.5167,75.45,104.14,5,2,4.59
299,Telgte,DE,2022-04-15 11:08:19,51.9833,7.7833,52.23,81,75,8.05
300,Awbari,LY,2022-04-15 11:09:59,26.5921,12.7805,85.32,14,0,11.99
301,Pacific Grove,US,2022-04-15 11:09:59,36.6177,-121.9166,53.65,92,91,1.99
302,Saskylakh,RU,2022-04-15 11:10:00,71.9167,114.0833,-8.61,99,39,1.97
303,Manokwari,ID,2022-04-15 11:10:00,-0.8667,134.0833,81.3,76,86,1.68
304,Burnie,AU,2022-04-15 11:10:01,-41.0667,145.9167,57.85,91,100,5.84
305,Thompson,CA,2022-04-15 11:05:04,55.7435,-97.8558,8.76,77,100,12.82
306,Goshogawara,JP,2022-04-15 11:10:01,40.8044,140.4414,41.94,85,99,8.12
307,Moses Lake,US,2022-04-15 11:10:02,47.1301,-119.2781,25.88,86,0,4.61
308,Poum,NC,2022-04-15 11:10:02,-20.2333,164.0167,75.33,83,90,6.4
309,Ponta Do Sol,PT,2022-04-15 11:10:02,32.6667,-17.1,71.71,82,16,4.68
310,Murgab,TM,2022-04-15 11:10:03,37.4966,61.9714,89.26,17,22,9.69
311,Shanghai,CN,2022-04-15 11:09:19,31.2222,121.4581,59.94,54,0,13.42
312,Tocopilla,CL,2022-04-15 11:10:03,-22.092,-70.1979,61.5,65,0,8.21
313,Nabinagar,BD,2022-04-15 11:05:08,23.8917,90.9733,93.33,39,33,21.63
314,Nizhniy Odes,RU,2022-04-15 11:10:04,63.6445,54.856,31.59,77,100,10.25
315,Farah,AF,2022-04-15 11:10:04,32.5,62.5,91.74,6,24,6.31
316,Sakakah,SA,2022-04-15 11:09:08,29.9697,40.2064,79.93,13,0,8.81
317,Georgetown,MY,2022-04-15 11:09:14,5.4112,100.3354,85.95,70,20,5.75
318,Santa Lucia,ES,2022-04-15 11:10:05,27.9117,-15.5407,63.77,56,20,28.77
319,Port Hardy,CA,2022-04-15 11:11:05,50.6996,-127.4199,36.12,71,60,2.86
320,Gladstone,AU,2022-04-15 11:11:06,-23.85,151.25,73.33,64,0,11.5
321,Khani,GE,2022-04-15 11:11:06,41.9563,42.9566,51.37,61,76,5.59
322,Alihe,CN,2022-04-15 11:11:07,50.5667,123.7167,43.93,50,100,8.12
323,Kurumkan,RU,2022-04-15 11:11:07,54.3,110.3,39.61,67,100,7.54
324,Lasa,IT,2022-04-15 11:11:07,46.6166,10.7002,67.37,86,98,4.97
325,Oksfjord,NO,2022-04-15 11:11:08,70.2396,22.3479,36.0,89,100,9.55
326,Robore,BO,2022-04-15 11:11:08,-18.3333,-59.75,58.93,61,1,2.68
327,Fort Nelson,CA,2022-04-15 11:08:25,58.8053,-122.7002,6.4,98,61,0.96
328,Najran,SA,2022-04-15 11:11:09,17.4924,44.1277,95.29,8,2,12.3
329,Fergus Falls,US,2022-04-15 11:11:09,46.283,-96.0776,15.87,82,75,20.71
330,Ilulissat,GL,2022-04-15 11:11:10,69.2167,-51.1,-10.12,95,14,2.91
331,Pitimbu,BR,2022-04-15 11:11:10,-7.4706,-34.8086,82.99,72,100,4.61
332,Pathein,MM,2022-04-15 11:11:10,16.7833,94.7333,88.2,53,7,14.76
333,Vorokhta,UA,2022-04-15 11:11:11,48.2869,24.5719,59.74,34,92,5.37
334,Delaware,US,2022-04-15 11:11:11,39.0004,-75.4999,52.93,72,28,13.09
335,Williston,US,2022-04-15 11:08:23,48.147,-103.618,11.03,84,86,4.0
336,Trelew,AR,2022-04-15 11:11:12,-43.249,-65.3051,61.14,36,0,20.67
337,Anadyr,RU,2022-04-15 11:11:12,64.75,177.4833,33.49,80,100,15.5
338,Yeppoon,AU,2022-04-15 11:11:13,-23.1333,150.7333,69.58,69,0,18.66
339,Chingirlau,KZ,2022-04-15 11:11:13,51.095,54.0814,55.83,49,76,21.72
340,Monterey,US,2022-04-15 11:10:55,36.2505,-121.2516,47.17,1,33,4.34
341,Aripuana,BR,2022-04-15 11:11:13,-9.1667,-60.6333,72.5,99,100,2.1
342,Balmedie,GB,2022-04-15 11:11:14,57.2505,-2.0616,56.41,87,100,13.8
343,Zhezkazgan,KZ,2022-04-15 11:11:14,47.8043,67.7144,78.78,11,0,8.95
344,Mjolby,SE,2022-04-15 11:11:15,58.326,15.1237,44.89,47,18,10.45
345,Constitucion,CL,2022-04-15 11:11:15,-35.3333,-72.4167,53.55,84,80,4.76
346,Hofn,IS,2022-04-15 11:11:15,64.2539,-15.2082,45.75,93,81,18.01
347,Goderich,CA,2022-04-15 11:09:39,43.7501,-81.7165,40.91,75,68,10.11
348,Kashan,IR,2022-04-15 11:07:16,33.9831,51.4364,82.51,18,49,1.5
349,Hambantota,LK,2022-04-15 11:11:16,6.1241,81.1185,85.12,73,40,14.12
350,Acapulco,MX,2022-04-15 11:11:17,16.8634,-99.8901,75.02,78,40,2.3
351,Sao Gabriel Da Cachoeira,BR,2022-04-15 11:11:17,-0.1303,-67.0892,71.92,99,100,1.57
352,Esperance,AU,2022-04-15 11:11:17,-33.8667,121.9,62.06,74,0,12.66
353,Shahr-E Babak,IR,2022-04-15 11:11:18,30.1165,55.1186,73.87,26,95,22.93
354,Kavieng,PG,2022-04-15 11:11:18,-2.5744,150.7967,82.87,76,67,9.46
355,Grindavik,IS,2022-04-15 11:11:19,63.8424,-22.4338,46.87,93,100,29.93
356,Acri,IT,2022-04-15 11:11:19,39.4929,16.3838,64.69,43,83,7.83
357,Sept-Iles,CA,2022-04-15 11:11:19,50.2001,-66.3821,36.05,82,100,5.99
358,Deolali,IN,2022-04-15 11:11:20,19.95,73.8333,98.38,13,0,13.91
359,Manadhoo,MV,2022-04-15 11:11:20,5.7667,73.3833,85.15,68,5,6.26
360,Tacoronte,ES,2022-04-15 11:11:21,28.4769,-16.4102,70.12,58,20,10.36
361,Egvekinot,RU,2022-04-15 11:11:21,66.3167,-179.1667,18.1,87,84,16.91
362,Ambatondrazaka,MG,2022-04-15 11:11:22,-17.8333,48.4167,77.36,70,87,11.32
363,Ivanovka,KG,2022-04-15 11:11:22,42.8878,75.085,75.63,26,1,7.85
364,Bandarbeyla,SO,2022-04-15 11:11:22,9.4942,50.8122,88.09,63,90,15.17
365,Necochea,AR,2022-04-15 11:11:23,-38.5473,-58.7368,49.57,70,0,9.44
366,Srandakan,ID,2022-04-15 11:11:23,-7.9386,110.2506,79.75,85,83,7.2
367,Krasnoye,UA,2022-04-15 11:12:24,49.9145,24.6134,60.94,61,100,15.28
368,Hamilton,US,2022-04-15 11:12:24,39.1834,-84.5333,49.55,55,0,6.91
369,Salalah,OM,2022-04-15 11:12:25,17.0151,54.0924,87.89,62,0,12.66
370,Cajabamba,PE,2022-04-15 11:12:25,-7.6167,-78.05,49.95,90,73,3.91
371,Harper,LR,2022-04-15 11:12:25,4.375,-7.7169,83.34,73,100,6.33
372,Paita,PE,2022-04-15 11:12:26,-5.0892,-81.1144,67.77,83,70,12.88
373,Alta Floresta,BR,2022-04-15 11:12:26,-9.8756,-56.0861,72.32,98,91,2.3
374,Buy,RU,2022-04-15 11:12:27,58.4786,41.53,40.24,67,73,8.03
375,Ratnagiri,IN,2022-04-15 11:12:27,16.9833,73.3,86.76,59,80,13.02
376,Pali,IN,2022-04-15 11:12:27,25.7667,73.3333,104.22,7,0,14.2
377,Pemex,MX,2022-04-15 11:12:28,18.4395,-96.3461,75.97,86,88,2.26
378,Koygorodok,RU,2022-04-15 11:12:28,60.445,50.9968,32.99,85,100,10.49
379,Ulverstone,AU,2022-04-15 11:12:29,-41.15,146.1667,58.14,92,100,4.76
380,Kargasok,RU,2022-04-15 11:12:29,59.0556,80.8572,44.46,100,100,3.67
381,Pangai,TO,2022-04-15 11:12:30,-19.8,-174.35,82.42,77,10,13.44
382,Haines Junction,CA,2022-04-15 11:12:30,60.7522,-137.5108,18.3,88,87,3.24
383,Kruisfontein,ZA,2022-04-15 11:12:30,-34.0033,24.7314,61.88,71,94,17.45
384,Adeje,ES,2022-04-15 11:12:31,28.1227,-16.726,73.87,60,0,20.71
385,Suntar,RU,2022-04-15 11:12:31,62.1444,117.6319,25.65,83,98,10.65
386,Champerico,GT,2022-04-15 11:12:32,14.3,-91.9167,81.27,74,67,5.86
387,Aliwal North,ZA,2022-04-15 11:12:32,-30.6937,26.7114,73.94,33,84,14.27
388,Rio Grande,BR,2022-04-15 11:12:32,-32.035,-52.0986,57.31,69,93,10.27
389,Kendari,ID,2022-04-15 11:12:33,-3.945,122.4989,79.65,82,48,3.65
390,Sao Paulo De Olivenca,BR,2022-04-15 11:12:33,-3.3783,-68.8725,71.47,100,100,1.41
391,Wiang Sa,TH,2022-04-15 11:12:34,8.6359,99.3666,85.91,71,58,3.04
392,Luanda,AO,2022-04-15 11:10:07,-8.8368,13.2343,82.4,78,75,6.91
393,Sao Joao Da Barra,BR,2022-04-15 11:12:34,-21.6403,-41.0511,73.49,87,100,20.47
394,Tarko-Sale,RU,2022-04-15 11:12:34,64.9225,77.785,33.64,98,100,11.92
395,Bandraboua,YT,2022-04-15 11:12:35,-12.7044,45.1223,89.28,73,9,12.06
396,Gigmoto,PH,2022-04-15 11:12:35,13.7796,124.39,78.93,81,37,3.76
397,Vardo,NO,2022-04-15 11:12:36,70.3705,31.1107,33.64,69,58,7.27
398,San Policarpo,PH,2022-04-15 11:12:36,12.1791,125.5072,80.17,76,58,5.7
399,Tautira,PF,2022-04-15 11:12:37,-17.7333,-149.15,80.47,75,77,16.84
400,Sur,OM,2022-04-15 11:12:37,22.5667,59.5289,97.05,29,9,8.16
401,San Patricio,US,2022-04-15 11:12:37,28.017,-97.5169,75.29,94,92,4.47
402,Kvarkeno,RU,2022-04-15 11:12:38,52.0833,59.725,57.45,42,74,12.77
403,Mentougou,CN,2022-04-15 11:12:38,39.9392,116.0917,61.74,9,0,4.07
404,Brownsville,US,2022-04-15 11:10:13,25.9018,-97.4975,75.97,91,100,3.44
405,Lagoa,PT,2022-04-15 11:12:39,39.05,-27.9833,58.96,81,77,20.33
406,Vrede,ZA,2022-04-15 11:12:39,-27.4257,29.1659,73.22,27,1,7.2
407,Asosa,ET,2022-04-15 11:12:39,10.0667,34.5333,73.08,65,97,0.58
408,Olinda,BR,2022-04-15 11:12:40,-8.0089,-34.8553,83.93,74,40,3.44
409,Shimoda,JP,2022-04-15 11:12:40,34.6667,138.95,52.11,92,100,20.29
410,Tigil,RU,2022-04-15 11:12:41,57.8,158.6667,23.47,90,100,11.05
411,Caravelas,BR,2022-04-15 11:12:41,-17.7125,-39.2481,79.7,85,90,7.54
412,Kitale,KE,2022-04-15 11:12:42,1.0157,35.0062,63.43,81,100,8.23
413,Borsad,IN,2022-04-15 11:13:42,22.4167,72.9,105.84,9,0,13.96
414,Yumen,CN,2022-04-15 11:13:42,40.2833,97.2,59.05,14,67,24.09
415,San Pedro,PH,2022-04-15 11:13:43,14.35,121.0167,85.23,78,40,5.75
416,Itarema,BR,2022-04-15 11:13:43,-2.9248,-39.9167,80.2,82,52,5.48
417,Saint George,US,2022-04-15 11:13:44,37.1041,-113.5841,50.79,25,0,3.44
418,Deep River,CA,2022-04-15 11:13:44,46.1001,-77.4995,36.95,75,29,6.13
419,Saint Anthony,US,2022-04-15 11:13:44,45.0205,-93.218,25.25,69,0,23.02
420,Broome,US,2022-04-15 11:13:45,42.2506,-75.833,42.67,72,20,6.91
421,Baglung,NP,2022-04-15 11:13:45,28.2719,83.5898,87.22,11,76,9.53
422,Sinnamary,GF,2022-04-15 11:13:46,5.3833,-52.95,78.42,85,100,11.86
423,Mobai,SL,2022-04-15 11:13:46,7.9944,-10.7511,81.18,73,100,2.66
424,Altamira,BR,2022-04-15 11:13:46,-3.2033,-52.2064,74.39,99,100,3.15
425,Mawlaik,MM,2022-04-15 11:13:47,23.6333,94.4167,102.9,18,71,5.01
426,Polovinnoye,RU,2022-04-15 11:13:47,54.7914,65.9864,73.71,26,100,15.79
427,Mogadishu,SO,2022-04-15 11:13:48,2.0371,45.3438,85.21,66,100,10.13
428,Kjollefjord,NO,2022-04-15 11:13:48,70.9457,27.3465,39.25,80,40,14.97
429,Kysyl-Syr,RU,2022-04-15 11:13:48,63.8986,122.7617,29.43,90,100,8.37
430,Bonfim,BR,2022-04-15 11:13:49,3.0833,-59.95,77.07,79,100,8.68
431,Balikpapan,ID,2022-04-15 11:13:49,-1.2675,116.8289,81.59,74,75,0.0
432,Te Anau,NZ,2022-04-15 11:13:50,-45.4167,167.7167,54.09,83,80,8.68
433,Vanimo,PG,2022-04-15 11:13:50,-2.6741,141.3028,79.84,85,25,4.56
434,Margate,GB,2022-04-15 11:13:50,51.3813,1.3862,64.11,83,100,7.18
435,Ueckermunde,DE,2022-04-15 11:13:51,53.7379,14.0447,49.55,93,100,13.8
436,Marzuq,YE,2022-04-15 11:13:51,14.4,46.4667,91.69,5,14,15.14
437,Yulara,AU,2022-04-15 11:13:52,-25.2406,130.9889,87.94,21,54,7.65
438,Xudat,AZ,2022-04-15 11:13:52,41.631,48.681,55.35,58,5,12.68
439,Inhambane,MZ,2022-04-15 11:13:52,-23.865,35.3833,86.97,64,84,12.21
440,Contamana,PE,2022-04-15 11:13:53,-7.3333,-75.0167,70.74,99,99,0.83
441,Ndola,ZM,2022-04-15 11:13:53,-12.9587,28.6366,79.09,58,95,7.34
442,Port Lincoln,AU,2022-04-15 11:13:54,-34.7333,135.8667,66.52,82,35,9.91
443,Nokaneng,BW,2022-04-15 11:13:54,-19.6667,22.2667,90.03,29,7,5.88
444,Sikasso,ML,2022-04-15 11:13:54,10.9167,-7.0,95.61,33,59,8.41
445,Kalemie,CD,2022-04-15 11:13:55,-5.9475,29.1947,77.65,77,99,3.24
446,Cayenne,GF,2022-04-15 11:13:55,4.9333,-52.3333,76.08,1,75,10.36
447,Asau,RO,2022-04-15 11:13:56,46.4333,26.4,69.28,31,21,5.35
448,Zhangye,CN,2022-04-15 11:13:56,38.9342,100.4517,65.01,18,99,3.11
449,Odweyne,SO,2022-04-15 11:13:56,9.4092,45.064,90.59,26,91,8.16
450,Walcz,PL,2022-04-15 11:13:57,53.2779,16.4712,45.82,91,100,8.86
451,Sechura,PE,2022-04-15 11:13:57,-5.5569,-80.8222,67.57,82,70,11.52
452,Honiara,SB,2022-04-15 11:09:08,-9.4333,159.95,78.08,86,72,0.69
453,Lichuan,CN,2022-04-15 11:13:58,30.3,108.85,37.04,98,100,4.25
454,Praya,CV,2022-04-15 11:13:58,14.9215,-23.5087,71.71,72,3,13.85
455,Vila Franca Do Campo,PT,2022-04-15 11:13:58,37.7167,-25.4333,64.81,77,48,12.75
456,Umm Qays,JO,2022-04-15 11:13:59,32.6535,35.6854,77.95,23,2,7.65
457,Prince Rupert,CA,2022-04-15 11:13:59,54.3161,-130.3201,36.36,59,90,4.18
458,Romny,UA,2022-04-15 11:14:00,50.751,33.4747,58.23,46,94,7.96
459,Esil,KZ,2022-04-15 11:14:00,51.9556,66.4042,73.81,24,98,15.37
460,Kochevo,RU,2022-04-15 11:15:00,59.5994,54.3125,30.96,96,100,7.05
461,Nalut,LY,2022-04-15 11:15:01,30.3333,10.85,75.29,17,0,14.05
462,Moose Factory,CA,2022-04-15 11:15:01,51.2585,-80.6094,28.4,86,29,5.75
463,Biltine,TD,2022-04-15 11:15:01,14.5333,20.9167,103.08,4,97,7.0
464,Impfondo,CG,2022-04-15 11:15:02,1.6381,18.0667,78.89,70,100,0.92
465,Liverpool,GB,2022-04-15 11:14:22,53.4106,-2.9779,64.09,71,40,9.22
466,Samarai,PG,2022-04-15 11:15:02,-10.6167,150.6667,82.89,76,76,12.21
467,Lodja,CD,2022-04-15 11:15:03,-3.4833,23.4333,75.33,92,100,0.74
468,Nelson Bay,AU,2022-04-15 11:15:03,-32.7167,152.15,66.99,94,48,7.16
469,Port-Gentil,GA,2022-04-15 11:15:03,-0.7193,8.7815,80.17,81,99,6.13
470,San Cosme Y Damian,PY,2022-04-15 11:15:04,-27.3167,-56.35,55.58,81,0,4.65
471,Divnogorsk,RU,2022-04-15 11:15:04,55.9594,92.3619,59.49,69,73,5.03
472,Gobabis,NA,2022-04-15 11:15:05,-22.45,18.9667,80.82,21,24,2.19
473,Kota Kinabalu,MY,2022-04-15 11:11:17,5.9749,116.0724,84.18,79,20,2.3
474,Bang Saphan,TH,2022-04-15 11:15:05,11.2126,99.5117,87.57,62,77,3.67
475,Kieta,PG,2022-04-15 11:15:06,-6.2167,155.6333,79.75,82,75,2.66
476,La Asuncion,VE,2022-04-15 11:15:06,11.0333,-63.8628,77.0,86,67,16.51
477,Buraydah,SA,2022-04-15 11:15:06,26.326,43.975,99.01,10,6,11.12
478,Okhotsk,RU,2022-04-15 11:15:07,59.3833,143.3,17.37,81,27,1.99
479,Maldonado,UY,2022-04-15 11:15:07,-34.6667,-54.9167,53.22,73,73,1.14
480,Faanui,PF,2022-04-15 11:15:08,-16.4833,-151.75,81.34,73,7,17.29
481,Afua,BR,2022-04-15 11:15:08,-0.1567,-50.3867,75.25,95,100,4.92
482,Fukue,JP,2022-04-15 11:15:08,32.6881,128.8419,56.75,71,99,26.11
483,Ayan,RU,2022-04-15 11:15:09,56.45,138.1667,24.33,87,56,2.39
484,San Francisco,US,2022-04-15 11:15:09,37.7749,-122.4194,52.66,85,75,13.8
485,Peterhead,GB,2022-04-15 11:15:10,57.5058,-1.7981,55.45,91,100,18.12
486,Hovd,MN,2022-04-15 11:10:37,48.0056,91.6419,38.37,24,2,2.24
487,Tamalameque,CO,2022-04-15 11:15:10,8.8522,-73.8123,77.31,86,100,1.12
488,Milkovo,RU,2022-04-15 11:15:10,54.7167,158.6167,25.59,72,100,5.5
489,Ossora,RU,2022-04-15 11:15:11,59.2353,163.0719,20.3,90,100,3.53
490,Sobolevo,RU,2022-04-15 11:15:12,54.4299,31.8996,54.7,64,100,9.01
491,Mustafakemalpasa,TR,2022-04-15 11:15:12,40.0353,28.4117,67.1,47,0,6.44
492,Umm Lajj,SA,2022-04-15 11:15:12,25.0213,37.2685,79.95,57,0,11.9
493,Arsk,RU,2022-04-15 11:15:13,56.0915,49.8778,41.09,94,100,5.12
494,Linjiang,CN,2022-04-15 11:15:13,41.8069,126.9078,43.65,45,1,1.23
495,Mazara Del Vallo,IT,2022-04-15 11:15:14,37.6641,12.588,71.92,60,96,5.53
496,Paamiut,GL,2022-04-15 11:15:14,61.994,-49.6678,19.22,79,68,14.27
497,Herat,AF,2022-04-15 11:15:15,34.5,62.0,88.34,9,44,22.82
498,Bilibino,RU,2022-04-15 11:15:16,68.0546,166.4372,7.72,92,22,5.7
499,Barahona,DO,2022-04-15 11:15:04,18.2085,-71.1008,74.62,82,6,2.66
500,Berezovyy,RU,2022-04-15 11:15:17,51.6667,135.7,29.53,92,92,4.45
501,Ust-Ilimsk,RU,2022-04-15 11:15:17,58.0006,102.6619,38.26,95,100,2.46
502,Sarkand,KZ,2022-04-15 11:15:18,45.41,79.9186,70.39,17,0,8.28
503,La Ronge,CA,2022-04-15 11:15:18,55.1001,-105.2842,14.22,57,100,5.75
504,Arlit,NE,2022-04-15 11:15:18,18.7369,7.3853,103.17,5,5,9.55
505,San Isidro,PE,2022-04-15 11:15:19,-12.1167,-77.05,62.19,88,100,5.75
506,Berlevag,NO,2022-04-15 11:15:19,70.8578,29.0864,35.6,89,57,11.61
507,Alice Springs,AU,2022-04-15 11:15:20,-23.7,133.8833,80.15,29,11,8.05
508,Bhag,PK,2022-04-15 11:15:20,29.0415,67.8239,109.11,3,0,2.44
509,Omboue,GA,2022-04-15 11:15:21,-1.5746,9.2618,84.67,70,100,5.17
510,Sisimiut,GL,2022-04-15 11:19:07,66.9395,-53.6735,8.92,78,51,9.89
511,Oktyabrskoye,RU,2022-04-15 11:19:07,43.0645,44.7417,55.54,51,75,8.95
512,Bumba,CD,2022-04-15 11:19:08,2.1833,22.4667,76.91,80,100,1.97
513,Kirkenaer,NO,2022-04-15 11:19:08,60.4564,12.0582,48.02,62,18,1.5
514,Belgrade,RS,2022-04-15 11:15:48,44.804,20.4651,73.33,27,0,3.44
515,Atar,MR,2022-04-15 11:19:09,20.5169,-13.0499,86.58,15,0,3.83
516,Denpasar,ID,2022-04-15 11:16:19,-8.65,115.2167,85.71,84,40,6.91
517,Grand Gaube,MU,2022-04-15 11:19:09,-20.0064,57.6608,83.37,72,4,5.99
518,Dossor,KZ,2022-04-15 11:19:10,47.5272,52.9811,63.3,29,9,15.5
519,Gondar,ET,2022-04-15 11:19:10,12.6,37.4667,76.62,31,69,13.8
520,Copalillo,MX,2022-04-15 11:19:10,18.0333,-99.1167,71.91,59,78,2.66
521,Price,US,2022-04-15 11:17:24,39.5994,-110.8107,50.11,38,0,3.44
522,Puerto El Triunfo,SV,2022-04-15 11:19:11,13.2833,-88.55,79.68,75,73,2.68
523,Outjo,NA,2022-04-15 11:19:11,-20.1167,16.15,83.08,24,2,4.25
524,Xining,CN,2022-04-15 11:19:12,36.6167,101.7667,47.46,59,100,8.41
525,Soyo,AO,2022-04-15 11:19:12,-6.1349,12.3689,82.47,75,100,5.3
526,Bairnsdale,AU,2022-04-15 11:19:12,-37.8333,147.6167,61.56,75,100,1.32
527,Salinopolis,BR,2022-04-15 11:19:13,-0.6136,-47.3561,79.79,85,100,11.25
528,Mayumba,GA,2022-04-15 11:19:13,-3.432,10.6554,81.1,80,100,3.53
529,Bardiyah,LY,2022-04-15 11:19:13,31.7561,25.0865,63.21,68,88,16.06
530,Flinders,AU,2022-04-15 11:19:14,-34.5833,150.8552,65.17,81,93,3.0
531,Hay River,CA,2022-04-15 11:19:14,60.8156,-115.7999,12.16,61,20,4.61
532,Constantine,DZ,2022-04-15 11:15:53,36.365,6.6147,58.41,77,75,12.66
533,Dezful,IR,2022-04-15 11:19:15,32.3811,48.4058,92.88,18,94,8.03
534,Bogotol,RU,2022-04-15 11:19:15,56.2078,89.5342,41.81,97,86,4.34
535,Balti,MD,2022-04-15 11:19:16,47.7617,27.9289,68.45,34,30,9.71
536,Komsomolskiy,UZ,2022-04-15 11:19:16,40.4272,71.7189,83.12,18,0,4.61
537,Labuhan,ID,2022-04-15 11:19:17,-6.8844,112.2051,81.99,75,31,5.44
538,Coronel Fabriciano,BR,2022-04-15 11:15:31,-19.5186,-42.6289,73.44,78,100,5.75
539,Linxia,CN,2022-04-15 11:19:18,35.6003,103.2064,48.31,55,100,10.69
540,Sumbe,AO,2022-04-15 11:19:18,-11.2061,13.8437,81.72,78,97,2.8
541,Abha,SA,2022-04-15 11:19:18,18.2164,42.5053,82.22,18,40,13.8
542,Kichera,RU,2022-04-15 11:19:19,55.9375,110.0997,33.85,89,100,4.32
543,Chivay,PE,2022-04-15 11:19:20,-15.6383,-71.6011,41.45,27,4,2.44
544,Cockburn Town,TC,2022-04-15 11:19:20,21.4612,-71.1419,76.96,78,40,18.41
545,Chowchilla,US,2022-04-15 11:19:20,37.123,-120.2602,54.45,93,0,4.61
546,Yelyzavethradka,UA,2022-04-15 11:19:21,48.8038,32.4046,61.34,38,98,6.93
547,Mangan,IN,2022-04-15 11:19:15,27.5167,88.5333,75.63,68,89,3.78
548,Pandan,PH,2022-04-15 11:19:22,14.0453,124.1694,79.25,78,60,5.01
549,Hecun,CN,2022-04-15 11:19:22,36.5333,114.1111,55.53,23,100,3.83
550,Lazaro Cardenas,MX,2022-04-15 11:19:23,17.9583,-102.2,70.3,86,94,4.25
551,Talcahuano,CL,2022-04-15 11:15:34,-36.7167,-73.1167,52.07,89,36,1.63
552,Barcelos,PT,2022-04-15 11:19:23,41.5388,-8.6151,71.92,52,3,2.64
553,Bronnoysund,NO,2022-04-15 11:17:29,65.4625,12.1997,50.0,27,47,2.3
554,Tessalit,ML,2022-04-15 11:19:24,20.1986,1.0114,88.79,11,0,12.46
555,Chabahar,IR,2022-04-15 11:19:24,25.2919,60.643,86.2,58,32,11.74
556,Masallatah,LY,2022-04-15 11:20:25,32.6167,14.0,68.59,55,100,14.97
557,Kotelnich,RU,2022-04-15 11:20:25,58.3089,48.348,32.9,98,100,12.41
558,Kinablangan,PH,2022-04-15 11:20:26,7.6947,126.5503,79.59,83,82,1.59
559,Launceston,AU,2022-04-15 11:20:12,-41.45,147.1667,56.16,93,100,3.44
560,Taman,RU,2022-04-15 11:20:26,45.2117,36.7161,51.19,88,100,11.05
